,positive adj count,negative adj count,sentiment
1662,0,0,1
1663,2,2,1
1664,9,2,1
1665,5,3,0
1666,4,1,1
1667,6,5,1
1668,0,2,0
1669,2,2,0
1670,3,0,1
1671,2,0,1
1672,2,1,1
1673,0,2,0
1674,5,2,1
1675,5,4,1
1676,1,1,0
1677,4,0,1
1678,2,6,0
1679,12,1,1
1680,8,6,0
1681,8,2,1
1682,8,1,1
1683,0,5,0
1684,1,0,0
1685,1,4,1
1686,12,5,0
1687,4,4,0
1688,0,4,0
1689,2,3,1
1690,4,5,0
1691,1,3,0
1692,6,5,0
1693,0,1,0
1694,2,2,0
1695,8,9,0
1696,4,2,1
1697,2,1,1
1698,5,1,1
1699,1,4,0
1700,14,4,1
1701,4,5,0
1702,3,1,0
1703,5,3,0
1704,2,2,0
1705,3,7,0
1706,6,3,1
1707,2,6,0
1708,2,13,0
1709,9,0,1
1710,6,2,0
1711,6,7,0
1712,1,5,0
1713,4,8,0
1714,3,1,0
1715,5,14,0
1716,2,3,1
1717,12,9,1
1718,2,0,1
1719,6,0,1
1720,10,3,0
1721,0,0,1
1722,5,4,0
1723,5,2,0
1724,5,4,0
1725,9,2,0
1726,3,7,0
1727,5,2,1
1728,2,0,1
1729,8,3,1
1730,3,0,1
1731,1,2,0
1732,2,3,0
1733,0,2,0
1734,3,2,1
1735,6,27,0
1736,14,2,1
1737,1,3,0
1738,3,2,0
1739,2,6,0
1740,3,0,1
1741,8,26,0
1742,1,8,0
1743,0,2,0
1744,6,2,1
1745,1,2,1
1746,2,1,0
1747,5,3,0
1748,1,1,1
1749,3,1,1
1750,0,1,0
1751,3,0,1
1752,11,4,1
1753,1,0,0
1754,3,3,0
1755,5,9,0
1756,7,1,1
1757,4,4,0
1758,3,1,1
1759,3,2,0
1760,7,0,1
1761,2,2,0
1762,9,6,1
1763,1,3,0
1764,8,2,1
1765,9,0,1
1766,2,1,1
1767,1,0,1
1768,6,0,1
1769,0,3,0
1770,2,2,1
1771,1,2,0
1772,2,3,1
1773,4,7,0
1774,4,4,0
1775,14,4,1
1776,1,2,0
1777,2,0,1
1778,1,3,0
1779,3,5,1
1780,1,11,0
1781,7,9,0
1782,4,3,0
1783,1,1,0
1784,4,0,0
1785,6,1,0
1786,0,1,1
1787,6,6,1
1788,0,1,0
1789,3,13,0
1790,6,3,1
1791,3,12,0
1792,3,3,0
1793,4,4,1
1794,4,11,0
1795,5,3,1
1796,3,3,0
1797,4,4,0
1798,8,2,0
1799,4,7,0
1800,5,1,1
1801,5,0,1
1802,4,3,1
1803,2,1,0
1804,3,2,0
1805,4,2,1
1806,13,7,1
1807,5,0,0
1808,5,0,0
1809,2,0,1
1810,1,1,0
1811,3,2,1
1812,2,0,0
1813,4,0,0
1814,4,0,1
1815,4,2,0
1816,11,1,1
1817,12,8,1
1818,2,0,0
1819,5,0,1
1820,4,2,0
1821,15,16,0
1822,7,4,1
1823,3,4,0
1824,1,6,0
1825,3,3,1
1826,1,0,1
1827,11,1,1
1828,4,3,0
1829,1,0,1
1830,4,0,0
1831,1,1,1
1832,6,1,1
1833,3,5,0
1834,4,4,0
1835,1,0,1
1836,4,2,0
1837,1,2,0
1838,5,8,0
1839,10,5,0
1840,4,0,1
1841,1,0,1
1842,7,1,1
1843,8,1,1
1844,4,0,1
1845,2,3,0
1846,7,2,1
1847,3,3,0
1848,2,1,1
1849,2,0,1
1850,2,0,0
1851,3,2,1
1852,5,1,1
1853,3,7,0
1854,4,7,0
1855,1,4,0
1856,4,3,0
1857,5,4,1
1858,17,5,1
1859,7,8,0
1860,7,3,1
1861,2,2,1
1862,9,1,1
1863,6,2,1
1864,0,0,0
1865,6,2,1
1866,11,8,1
1867,7,11,0
1868,4,3,0
1869,5,1,0
1870,6,1,1
1871,2,1,0
1872,3,7,0
1873,1,1,0
1874,3,7,0
1875,5,1,1
1876,2,5,0
1877,1,3,0
1878,6,7,1
1879,3,6,0
1880,2,4,0
1881,4,3,0
1882,7,8,0
1883,1,3,0
1884,1,1,0
1885,2,1,1
1886,6,0,1
1887,6,12,1
1888,0,3,0
1889,6,0,1
1890,3,2,1
1891,6,5,0
1892,14,3,1
1893,1,3,1
1894,3,2,1
1895,6,2,0
1896,0,5,0
1897,7,1,1
1898,1,2,0
1899,20,6,1
1900,8,2,1
1901,15,10,1
1902,3,2,1
1903,0,2,0
1904,3,3,1
1905,6,1,1
1906,4,1,0
1907,0,1,0
1908,2,3,1
1909,5,1,0
1910,12,5,1
1911,4,3,0
1912,2,1,1
1913,6,1,1
1914,3,0,1
1915,4,1,1
1916,2,2,1
1917,4,5,0
1918,10,4,0
1919,4,6,1
1920,8,12,0
1921,4,2,0
1922,0,1,1
1923,2,2,0
1924,4,0,1
1925,3,2,1
1926,9,0,1
1927,2,2,1
1928,4,0,1
1929,1,2,0
1930,4,2,1
1931,3,0,1
1932,5,4,1
1933,8,1,0
1934,11,1,1
1935,2,0,1
1936,4,1,0
1937,3,2,1
1938,4,1,1
1939,1,2,0
1940,12,4,0
1941,2,7,0
1942,3,2,0
1943,4,1,1
1944,5,8,0
1945,3,6,0
1946,1,4,1
1947,1,0,1
1948,0,3,0
1949,2,4,0
1950,4,1,1
1951,5,14,0
1952,0,2,1
1953,2,5,0
1954,8,7,0
1955,4,3,1
1956,10,10,0
1957,2,6,0
1958,2,3,0
1959,7,0,1
1960,9,6,1
1961,3,0,1
1962,3,1,1
1963,4,5,0
1964,4,5,1
1965,16,1,1
1966,8,5,0
1967,4,8,0
1968,4,0,1
1969,3,4,0
1970,4,2,0
1971,4,3,1
1972,6,1,0
1973,4,0,0
1974,1,3,1
1975,6,1,0
1976,5,7,0
1977,5,2,1
1978,6,3,0
1979,3,11,0
1980,7,0,0
1981,0,1,0
1982,1,4,1
1983,1,0,1
1984,5,2,0
1985,1,6,0
1986,2,3,0
1987,4,0,1
1988,4,2,1
1989,0,2,0
1990,1,4,0
1991,5,2,1
1992,3,5,0
1993,4,2,1
1994,2,7,0
1995,1,4,0
1996,7,5,1
1997,1,3,0
1998,2,3,1
1999,2,4,0
2000,2,5,0
2001,7,2,1
2002,5,0,1
2003,1,2,1
2004,3,2,1
2005,3,3,0
2006,8,1,1
2007,4,4,0
2008,9,3,1
2009,0,0,1
2010,1,2,0
2011,11,6,1
2012,2,1,1
2013,8,12,0
2014,5,3,1
2015,1,3,0
2016,3,4,1
2017,3,2,0
2018,3,2,1
2019,17,8,0
2020,3,4,0
2021,4,2,0
2022,8,4,1
2023,8,1,1
2024,4,6,0
2025,2,5,0
2026,5,2,0
2027,1,4,0
2028,7,7,0
2029,6,8,0
2030,5,2,1
2031,3,2,0
2032,0,2,0
2033,4,2,1
2034,2,3,0
2035,6,4,0
2036,1,0,1
2037,5,1,1
2038,1,5,0
2039,5,1,1
2040,2,3,0
2041,1,1,0
2042,1,3,0
2043,5,2,0
2044,13,10,1
2045,3,2,0
2046,0,2,1
2047,0,4,0
2048,5,3,1
2049,7,3,1
2050,11,9,0
2051,11,0,1
2052,3,5,0
2053,3,4,0
2054,3,1,1
2055,7,1,1
2056,9,7,0
2057,4,6,0
2058,3,1,1
2059,7,1,1
2060,3,4,1
2061,0,3,0
2062,7,5,0
2063,9,25,0
2064,5,1,1
2065,13,6,1
2066,6,0,0
2067,2,4,0
2068,5,4,0
2069,1,1,1
2070,3,0,1
2071,3,6,0
2072,12,8,0
2073,4,1,1
2074,7,0,0
2075,0,2,0
2076,4,3,1
2077,1,0,1
2078,2,0,1
2079,5,1,1
2080,5,3,1
2081,1,1,1
2082,5,1,0
2083,0,1,0
2084,5,3,1
2085,4,1,0
2086,4,8,0
2087,9,11,1
2088,7,0,1
2089,2,0,1
2090,5,2,1
2091,7,1,1
2092,3,2,1
2093,4,0,1
2094,2,1,0
2095,9,4,1
2096,3,2,1
2097,2,2,0
2098,0,3,0
2099,3,3,1
2100,2,0,1
2101,4,11,0
2102,8,6,1
2103,5,1,1
2104,3,3,0
2105,2,2,1
2106,7,2,1
2107,3,1,1
2108,8,10,0
2109,4,0,1
2110,3,0,1
2111,9,2,1
2112,3,0,1
2113,1,1,1
2114,2,10,0
2115,6,2,1
2116,4,0,1
2117,0,2,1
2118,7,3,1
2119,10,5,1
2120,9,4,1
2121,0,1,1
2122,4,2,1
2123,6,2,1
2124,2,1,0
2125,15,3,1
2126,1,3,0
2127,10,2,1
2128,1,0,0
2129,3,2,1
2130,1,4,0
2131,10,9,1
2132,5,0,1
2133,2,0,1
2134,2,1,1
2135,2,0,1
2136,0,1,0
2137,4,1,1
2138,2,1,0
2139,2,0,1
2140,4,4,0
2141,2,0,0
2142,1,2,0
2143,1,1,0
2144,8,3,0
2145,8,6,1
2146,1,1,0
2147,4,0,1
2148,3,8,0
2149,2,3,0
2150,10,30,0
2151,1,4,0
2152,3,0,1
2153,1,2,0
2154,10,3,1
2155,4,5,1
2156,4,4,1
2157,4,4,1
2158,11,6,0
2159,6,0,1
2160,1,1,1
2161,0,3,0
2162,5,1,1
2163,3,2,1
2164,3,1,1
2165,6,2,1
2166,9,17,0
2167,6,2,1
2168,1,4,0
2169,3,3,1
2170,4,1,0
2171,1,1,1
2172,7,8,0
2173,4,3,0
2174,11,1,0
2175,5,2,0
2176,7,2,1
2177,3,2,0
2178,4,5,1
2179,5,1,1
2180,8,3,1
2181,3,1,1
2182,7,7,1
2183,11,5,1
2184,1,1,1
2185,6,2,1
2186,3,0,1
2187,1,1,0
2188,2,0,0
2189,1,21,0
2190,8,1,1
2191,5,1,1
2192,12,1,1
2193,8,0,1
2194,1,4,0
2195,3,2,0
2196,2,0,1
2197,2,4,0
2198,4,4,0
2199,2,2,0
2200,1,2,0
2201,19,12,0
2202,2,0,0
2203,0,1,1
2204,3,0,1
2205,1,1,0
2206,1,3,0
2207,1,4,0
2208,8,6,0
2209,2,3,0
2210,4,6,1
2211,11,9,1
2212,9,1,1
2213,4,0,1
2214,5,3,0
2215,5,3,0
2216,1,0,1
2217,1,1,0
2218,11,9,0
2219,5,1,1
2220,1,2,0
2221,6,6,1
2222,11,2,1
2223,0,1,0
2224,4,1,0
2225,2,4,0
2226,6,7,1
2227,2,4,0
2228,7,4,1
2229,4,1,0
2230,1,1,0
2231,7,1,1
2232,3,0,0
2233,1,5,0
2234,3,7,0
2235,4,0,1
2236,8,2,1
2237,3,15,0
2238,4,1,1
2239,4,3,1
2240,1,0,1
2241,3,0,1
2242,5,12,0
2243,1,2,0
2244,8,9,0
2245,6,2,1
2246,2,2,1
2247,3,2,0
2248,4,4,1
2249,13,18,0
2250,7,7,1
2251,3,6,0
2252,5,2,1
2253,17,6,1
2254,2,3,0
2255,3,4,0
2256,0,2,0
2257,4,2,0
2258,2,0,1
2259,4,3,0
2260,2,0,1
2261,8,5,1
2262,6,5,0
2263,7,2,1
2264,10,7,1
2265,3,1,1
2266,8,2,0
2267,2,0,1
2268,4,6,0
2269,5,2,1
2270,1,0,0
2271,3,0,1
2272,5,4,0
2273,2,1,0
2274,5,3,1
2275,6,8,1
2276,0,1,1
2277,1,8,0
2278,8,4,0
2279,9,1,1
2280,2,2,0
2281,6,2,1
2282,7,1,1
2283,1,3,0
2284,10,5,1
2285,7,0,1
2286,9,2,1
2287,2,2,1
2288,3,0,1
2289,4,0,0
2290,2,1,1
2291,3,5,0
2292,2,0,1
2293,9,1,1
2294,11,11,1
2295,3,4,0
2296,9,0,1
2297,12,5,1
2298,2,7,0
2299,8,1,1
2300,3,6,0
2301,5,0,1
2302,11,5,0
2303,2,2,0
2304,1,7,0
2305,2,0,0
2306,3,0,1
2307,4,1,0
2308,2,2,1
2309,15,10,1
2310,2,1,1
2311,11,6,1
2312,2,6,0
2313,3,2,0
2314,1,0,1
2315,6,3,0
2316,3,1,0
2317,2,8,0
2318,0,5,0
2319,2,5,1
2320,6,3,1
2321,3,0,1
2322,5,4,1
2323,3,0,1
2324,3,0,1
2325,2,4,0
2326,2,3,1
2327,0,3,0
2328,2,5,0
2329,15,5,0
2330,1,3,0
2331,6,6,1
2332,7,7,1
2333,7,1,1
2334,6,0,0
2335,1,0,1
2336,1,6,0
2337,6,3,1
2338,1,0,0
2339,2,2,1
2340,7,2,1
2341,3,1,0
2342,2,1,0
2343,4,4,0
2344,4,8,0
2345,4,1,1
2346,10,4,1
2347,8,9,1
2348,6,3,1
2349,2,0,1
2350,2,1,0
2351,14,9,0
2352,3,1,1
2353,3,7,0
2354,1,0,1
2355,2,1,1
2356,2,1,1
2357,0,1,1
2358,3,10,0
2359,3,2,0
2360,6,2,1
2361,3,0,0
2362,2,1,0
2363,2,4,1
2364,4,0,1
2365,3,6,0
2366,7,0,1
2367,2,1,1
2368,2,2,1
2369,3,0,1
2370,2,0,0
2371,9,13,0
2372,4,0,1
2373,0,2,1
2374,10,7,1
2375,4,2,0
2376,2,3,0
2377,1,2,1
2378,8,4,1
2379,4,1,1
2380,0,2,0
2381,10,4,0
2382,6,17,0
2383,1,2,0
2384,6,0,1
2385,5,1,1
2386,2,4,0
2387,10,2,1
2388,1,0,1
2389,0,7,0
2390,9,13,1
2391,0,4,0
2392,8,8,1
2393,3,13,0
2394,14,6,0
2395,7,6,0
2396,9,9,0
2397,1,1,0
2398,2,4,0
2399,8,3,1
2400,2,1,0
2401,3,4,1
2402,6,1,1
2403,2,5,0
2404,0,0,0
2405,1,6,0
2406,2,0,1
2407,7,1,1
2408,1,5,0
2409,9,5,0
2410,3,7,0
2411,6,1,1
2412,3,3,0
2413,7,4,0
2414,2,0,0
2415,3,1,0
2416,3,0,1
2417,15,7,0
2418,1,3,0
2419,10,3,0
2420,4,2,0
2421,8,4,1
2422,1,6,0
2423,7,3,0
2424,1,0,1
2425,10,7,1
2426,3,2,0
2427,2,6,0
2428,6,1,1
2429,10,9,0
2430,8,9,1
2431,4,3,0
2432,4,1,0
2433,1,0,1
2434,13,1,1
2435,4,1,0
2436,5,5,1
2437,3,4,1
2438,3,13,0
2439,15,6,1
2440,2,4,0
2441,5,4,1
2442,2,8,0
2443,1,0,1
2444,3,4,1
2445,2,0,0
2446,7,3,1
2447,12,11,1
2448,10,4,0
2449,7,4,1
2450,0,4,0
2451,3,1,1
2452,3,1,1
2453,4,1,0
2454,0,3,0
2455,6,8,1
2456,1,7,0
2457,0,3,0
2458,5,5,0
2459,7,1,1
2460,8,5,1
2461,0,5,0
2462,0,3,0
2463,8,2,1
2464,5,2,0
2465,3,2,1
2466,0,2,0
2467,6,7,0
2468,2,0,1
2469,3,2,1
2470,3,1,0
2471,7,4,1
2472,2,0,1
2473,3,4,1
2474,2,0,0
2475,1,0,1
2476,0,2,0
2477,6,10,0
2478,3,3,0
2479,4,0,1
2480,7,10,1
2481,5,5,0
2482,10,16,1
2483,6,0,1
2484,5,0,1
2485,8,1,1
2486,7,6,0
2487,7,2,0
2488,1,4,0
2489,2,2,1
2490,4,2,0
2491,0,1,0
2492,1,7,0
2493,1,0,1
2494,2,3,0
2495,5,5,0
2496,4,1,1
2497,8,10,1
2498,4,1,0
2499,6,0,1
2500,1,5,0
2501,5,1,1
2502,6,1,1
2503,5,1,1
2504,6,7,0
2505,4,3,1
2506,3,4,0
2507,4,4,0
2508,1,4,0
2509,3,1,1
2510,0,2,0
2511,9,16,1
2512,1,0,1
2513,1,1,1
2514,2,6,0
2515,3,4,0
2516,4,3,1
2517,4,2,1
2518,2,3,0
2519,2,0,0
2520,2,4,0
2521,7,7,0
2522,8,18,0
2523,4,6,0
2524,1,0,0
2525,3,0,1
2526,2,1,0
2527,2,1,0
2528,3,4,1
2529,1,1,0
2530,4,5,1
2531,5,6,0
2532,0,1,0
2533,3,3,1
2534,10,11,1
2535,1,0,0
2536,7,3,0
2537,3,3,0
2538,2,4,0
2539,3,4,1
2540,2,0,0
2541,3,0,1
2542,3,4,0
2543,3,5,0
2544,3,2,0
2545,37,6,1
2546,1,1,1
2547,3,2,1
2548,2,0,1
2549,6,1,1
2550,2,1,1
2551,4,1,1
2552,0,0,1
2553,3,0,0
2554,2,4,0
2555,3,1,1
2556,4,20,0
2557,10,6,0
2558,0,10,0
2559,1,1,0
2560,2,1,1
2561,4,1,0
2562,5,6,1
2563,2,0,0
2564,2,5,0
2565,8,3,1
2566,0,0,1
2567,2,4,1
2568,4,0,1
2569,4,3,1
2570,18,6,1
2571,5,2,1
2572,1,1,0
2573,1,2,0
2574,7,2,1
2575,6,9,0
2576,8,9,0
2577,4,8,0
2578,3,5,0
2579,4,3,0
2580,5,1,1
2581,7,12,0
2582,2,1,1
2583,3,1,0
2584,15,14,0
2585,9,7,0
2586,3,2,0
2587,8,1,0
2588,4,4,0
2589,2,4,0
2590,1,2,1
2591,4,1,1
2592,6,1,0
2593,4,3,1
2594,2,2,0
2595,4,0,1
2596,2,2,0
2597,5,1,1
2598,13,3,1
2599,2,4,0
2600,2,3,0
2601,0,5,0
2602,4,1,1
2603,3,7,0
2604,4,1,1
2605,8,0,1
2606,2,6,0
2607,5,2,1
2608,7,10,0
2609,1,1,1
2610,6,2,1
2611,7,6,0
2612,9,5,1
2613,5,2,0
2614,4,3,0
2615,11,2,1
2616,1,4,0
2617,4,1,1
2618,2,2,1
2619,9,5,1
2620,5,8,0
2621,3,0,1
2622,12,5,1
2623,7,7,0
2624,3,0,1
2625,5,1,1
2626,3,0,1
2627,6,2,1
2628,1,9,0
2629,1,3,0
2630,5,1,1
2631,6,8,0
2632,2,4,0
2633,5,6,1
2634,1,5,1
2635,5,0,1
2636,2,3,0
2637,2,2,0
2638,5,3,0
2639,10,2,1
2640,2,13,0
2641,2,0,1
2642,2,0,1
2643,1,0,1
2644,0,0,0
2645,11,15,1
2646,2,3,0
2647,3,4,1
2648,4,7,0
2649,1,7,0
2650,1,4,0
2651,4,2,1
2652,1,1,0
2653,5,6,0
2654,0,2,0
2655,6,8,0
2656,6,4,0
2657,7,1,1
2658,4,6,1
2659,3,3,0
2660,2,2,0
2661,4,3,1
2662,6,1,1
2663,0,8,0
2664,3,1,1
2665,4,13,0
2666,2,2,1
2667,9,14,0
2668,3,1,1
2669,5,0,1
2670,1,1,0
2671,0,3,0
2672,2,0,1
2673,6,4,1
2674,4,1,1
2675,3,9,0
2676,9,3,1
2677,2,0,0
2678,1,2,0
2679,1,2,1
2680,5,6,0
2681,1,3,0
2682,2,1,1
2683,9,13,1
2684,7,5,0
2685,1,2,0
2686,4,14,0
2687,4,2,1
2688,14,5,0
2689,4,2,0
2690,3,1,1
2691,2,8,0
2692,0,4,0
2693,2,11,0
2694,2,1,1
2695,3,4,0
2696,3,0,1
2697,2,1,1
2698,0,3,0
2699,4,2,0
2700,3,7,0
2701,4,4,1
2702,2,0,1
2703,8,5,0
2704,9,4,1
2705,2,3,1
2706,4,3,0
2707,9,14,0
2708,0,4,1
2709,0,3,0
2710,0,9,0
2711,0,5,0
2712,0,5,0
2713,6,1,0
2714,9,0,1
2715,5,0,1
2716,7,6,0
2717,9,4,1
2718,1,2,0
2719,0,5,0
2720,6,1,1
2721,6,2,0
2722,5,1,1
2723,1,7,0
2724,9,4,0
2725,2,0,0
2726,0,4,0
2727,7,9,1
2728,0,3,1
2729,4,3,1
2730,2,0,1
2731,3,4,0
2732,1,2,1
2733,15,6,1
2734,0,2,0
2735,1,3,1
2736,2,2,1
2737,7,2,1
2738,1,5,0
2739,4,4,0
2740,13,12,1
2741,5,3,1
2742,5,2,1
2743,4,5,0
2744,4,1,1
2745,4,0,1
2746,3,1,1
2747,2,10,0
2748,6,1,1
2749,1,3,0
2750,1,6,0
2751,3,1,1
2752,4,7,1
2753,7,2,0
2754,7,3,1
2755,1,5,0
2756,3,0,0
2757,5,3,0
2758,8,6,0
2759,7,4,0
2760,4,1,1
2761,7,4,0
2762,12,14,0
2763,4,2,1
2764,2,1,0
2765,3,0,1
2766,2,1,0
2767,1,5,0
2768,3,2,1
2769,4,0,1
2770,3,4,0
2771,6,4,0
2772,12,2,1
2773,2,4,1
2774,2,4,0
2775,2,4,1
2776,5,4,0
2777,3,7,0
2778,7,6,0
2779,16,2,1
2780,5,3,0
2781,17,1,1
2782,5,3,0
2783,8,16,1
2784,14,9,0
2785,5,2,0
2786,4,5,1
2787,6,6,0
2788,5,4,1
2789,9,11,1
2790,1,6,0
2791,1,0,0
2792,3,3,0
2793,5,1,0
2794,8,19,1
2795,6,1,1
2796,10,18,0
2797,3,2,1
2798,1,0,1
2799,6,2,1
2800,4,2,1
2801,16,7,0
2802,5,2,1
2803,6,3,0
2804,3,3,0
2805,3,4,1
2806,11,4,1
2807,5,1,0
2808,5,1,1
2809,1,1,0
2810,3,4,0
2811,9,3,1
2812,1,3,0
2813,5,8,1
2814,3,8,0
2815,2,4,0
2816,11,8,0
2817,3,0,1
2818,0,3,0
2819,1,0,1
2820,2,1,1
2821,0,1,0
2822,6,1,1
2823,4,0,1
2824,1,7,0
2825,6,5,0
2826,5,0,1
2827,0,1,0
2828,9,5,1
2829,1,4,1
2830,3,0,1
2831,7,1,1
2832,3,13,0
2833,8,9,0
2834,11,13,0
2835,4,10,1
2836,2,1,0
2837,2,0,1
2838,3,4,0
2839,9,9,0
2840,3,4,0
2841,1,4,0
2842,8,0,1
2843,1,4,0
2844,5,1,1
2845,2,2,0
2846,2,3,0
2847,5,5,1
2848,4,5,0
2849,3,1,0
2850,10,4,1
2851,5,3,1
2852,0,1,0
2853,6,2,1
2854,0,29,0
2855,5,0,0
2856,6,1,0
2857,25,8,1
2858,5,4,0
2859,4,1,0
2860,3,3,1
2861,2,3,1
2862,2,2,0
2863,1,10,0
2864,1,7,0
2865,5,2,0
2866,6,0,1
2867,11,0,1
2868,4,0,1
2869,10,5,1
2870,11,15,0
2871,4,3,0
2872,4,2,0
2873,4,2,0
2874,9,4,0
2875,2,9,0
2876,2,2,0
2877,9,1,1
2878,11,8,1
2879,10,12,0
2880,2,0,1
2881,3,7,0
2882,0,1,0
2883,4,2,1
2884,23,7,1
2885,10,10,0
2886,8,2,1
2887,3,4,0
2888,3,1,1
2889,16,3,1
2890,6,7,0
2891,4,7,1
2892,6,1,1
2893,10,4,1
2894,5,2,1
2895,0,1,1
2896,2,1,0
2897,5,1,1
2898,2,0,1
2899,5,3,1
2900,3,4,0
2901,1,1,1
2902,3,1,0
2903,5,4,1
2904,4,2,1
2905,5,6,0
2906,8,7,1
2907,1,0,0
2908,5,1,1
2909,0,2,0
2910,2,3,0
2911,3,0,1
2912,1,0,1
2913,4,3,1
2914,8,3,1
2915,3,1,0
2916,3,2,1
2917,15,9,1
2918,5,4,0
2919,1,1,1
2920,5,2,0
2921,5,0,1
2922,9,8,1
2923,7,8,1
2924,10,6,0
2925,1,2,0
2926,5,6,0
2927,0,2,0
2928,1,0,1
2929,5,1,1
2930,7,3,1
2931,6,4,0
2932,1,5,0
2933,19,12,1
2934,15,1,1
2935,12,5,1
2936,2,5,0
2937,7,1,1
2938,8,9,1
2939,8,8,0
2940,3,5,1
2941,3,1,1
2942,2,3,0
2943,1,0,1
2944,8,0,1
2945,2,6,0
2946,4,0,1
2947,0,4,0
2948,2,2,0
2949,20,6,1
2950,2,1,1
2951,4,3,0
2952,5,1,1
2953,3,1,1
2954,8,3,1
2955,9,12,0
2956,1,3,0
2957,22,8,1
2958,3,4,0
2959,2,3,0
2960,12,6,0
2961,1,6,0
2962,5,6,1
2963,2,2,0
2964,1,5,1
2965,2,8,1
2966,4,2,0
2967,2,4,0
2968,4,2,1
2969,3,0,1
2970,4,7,1
2971,3,2,1
2972,8,1,0
2973,8,5,1
2974,7,0,1
2975,2,2,0
2976,3,9,0
2977,6,4,1
2978,4,4,1
2979,2,6,0
2980,8,0,1
2981,5,2,1
2982,3,0,0
2983,4,8,0
2984,4,6,0
2985,5,3,1
2986,4,3,1
2987,2,0,1
2988,7,7,0
2989,16,4,1
2990,6,11,0
2991,1,0,0
2992,9,1,0
2993,2,1,0
2994,6,4,1
2995,2,2,1
2996,5,4,0
2997,7,5,1
2998,4,7,0
2999,0,1,0
3000,6,8,0
3001,4,7,0
3002,18,6,1
3003,2,8,0
3004,9,10,1
3005,8,5,1
3006,4,1,1
3007,3,5,0
3008,5,5,0
3009,2,4,1
3010,3,3,0
3011,2,0,0
3012,0,6,0
3013,2,0,1
3014,4,1,0
3015,5,3,0
3016,4,0,1
3017,7,0,1
3018,5,0,1
3019,8,2,0
3020,6,11,0
3021,2,2,0
3022,1,1,0
3023,2,1,1
3024,22,18,1
3025,4,3,0
3026,4,4,0
3027,6,8,1
3028,3,4,1
3029,3,5,1
3030,15,9,1
3031,3,1,1
3032,11,4,0
3033,1,3,0
3034,12,4,1
3035,8,11,0
3036,3,0,1
3037,2,2,0
3038,1,1,1
3039,2,1,0
3040,0,1,0
3041,10,3,1
3042,3,0,0
3043,5,6,0
3044,12,11,0
3045,6,1,1
3046,1,1,0
3047,4,4,1
3048,3,0,1
3049,0,5,0
3050,4,12,0
3051,5,1,1
3052,2,1,0
3053,3,2,0
3054,2,1,0
3055,7,0,1
3056,2,4,0
3057,2,6,1
3058,0,3,0
3059,9,12,0
3060,0,0,1
3061,4,0,1
3062,3,0,1
3063,2,7,0
3064,13,4,1
3065,2,1,1
3066,6,1,1
3067,3,0,0
3068,4,1,0
3069,8,4,1
3070,3,8,0
3071,1,6,0
3072,10,5,1
3073,4,2,1
3074,1,1,1
3075,3,6,1
3076,3,4,1
3077,3,4,0
3078,2,2,0
3079,2,0,1
3080,5,0,0
3081,2,0,1
3082,12,1,1
3083,6,4,1
3084,1,0,0
3085,3,0,1
3086,4,1,1
3087,6,5,1
3088,0,3,0
3089,5,1,1
3090,1,0,1
3091,16,3,1
3092,2,1,1
3093,1,2,0
3094,1,2,1
3095,3,12,1
3096,14,16,1
3097,2,0,1
3098,5,2,1
3099,7,2,1
3100,5,2,1
3101,2,1,0
3102,4,1,0
3103,2,3,0
3104,1,5,0
3105,3,1,1
3106,3,1,0
3107,0,6,0
3108,7,0,1
3109,0,4,0
3110,0,0,0
3111,1,6,0
3112,3,1,1
3113,1,0,0
3114,1,1,0
3115,8,0,1
3116,8,6,0
3117,3,1,1
3118,9,3,1
3119,2,0,1
3120,4,2,1
3121,6,0,0
3122,4,0,0
3123,4,1,1
3124,4,2,0
3125,2,3,0
3126,6,8,0
3127,5,3,1
3128,9,4,1
3129,5,1,1
3130,4,0,1
3131,2,2,1
3132,1,5,0
3133,6,5,0
3134,2,1,0
3135,8,5,0
3136,5,0,1
3137,6,2,0
3138,6,1,1
3139,3,6,0
3140,10,0,1
3141,0,0,1
3142,4,2,1
3143,1,1,1
3144,4,2,0
3145,1,3,1
3146,1,6,0
3147,9,3,0
3148,3,3,1
3149,5,6,0
3150,1,2,0
3151,1,0,1
3152,5,1,1
3153,3,5,0
3154,1,2,0
3155,1,0,0
3156,2,3,0
3157,3,1,1
3158,1,4,0
3159,5,8,0
3160,4,6,0
3161,8,1,1
3162,1,2,0
3163,2,4,0
3164,2,1,1
3165,4,2,1
3166,3,0,1
3167,2,0,1
3168,9,4,1
3169,2,0,1
3170,8,11,0
3171,0,5,0
3172,1,6,0
3173,3,0,1
3174,3,9,0
3175,7,4,1
3176,2,2,0
3177,4,0,1
3178,4,3,0
3179,7,6,0
3180,6,0,1
3181,1,3,0
3182,2,7,0
3183,5,5,1
3184,1,1,0
3185,2,0,1
3186,4,5,1
3187,3,0,1
3188,6,3,0
3189,2,2,0
3190,5,2,1
3191,4,3,1
3192,6,4,1
3193,10,7,0
3194,3,1,1
3195,7,2,1
3196,13,10,1
3197,3,9,0
3198,3,2,0
3199,19,4,1
3200,14,1,1
3201,7,5,0
3202,4,2,1
3203,4,1,1
3204,3,4,0
3205,10,2,0
3206,4,4,0
3207,8,4,0
3208,2,7,0
3209,4,3,1
3210,4,5,0
3211,3,1,1
3212,6,2,1
3213,2,5,1
3214,3,8,0
